#ID = transcript_cluster_id
#RANGE_STRAND = strand  (+|-)
#RANGE_START = start  (integer). Coordinates are standard 1-based (length=stop-start+1).
#RANGE_END = 
#total_probes = Total number of probes contained by this transcript cluster.
#GB_ACC = GenBank and RefSeq Accessions from mrna_assignment column
#SPOT_ID = genomic location of the transcript cluster in the version of the genome assembly used at annotation time. Coordinates are standard 1-based (length=stop-start+1).
#RANGE_GB = NCBI RefSeq for chromosome of current build
ID	RANGE_STRAND	RANGE_START	RANGE_END	total_probes	GB_ACC	SPOT_ID	RANGE_GB
16849847	-	79418130	79418214	22	NR_036152	chr17:79418130-79418214	NC_000017.10
16849849	-	79476997	79479892	12		chr17:79476997-79479892	NC_000017.10
16849861	-	79506911	79520987	29	NR_033338	chr17:79506911-79520987	NC_000017.10
16849882	-	79523913	79616376	36	NM_017921	chr17:79523913-79616376	NC_000017.10
16849903	-	79617489	79623607	19		chr17:79617489-79623607	NC_000017.10
16849910	-	79632066	79633618	17		chr17:79632066-79633618	NC_000017.10
16849913	-	79648224	79650954	24	NM_001040025	chr17:79648224-79650954	NC_000017.10
16849920	-	79759212	79761593	21		chr17:79759212-79761593	NC_000017.10
16849923	-	79780293	79791167	17		chr17:79780293-79791167	NC_000017.10
16849933	-	79791368	79792926	23		chr17:79791368-79792926	NC_000017.10
16849939	-	79801034	79818545	20		chr17:79801034-79818545	NC_000017.10
16849970	-	79825597	79829282	22	NM_004309	chr17:79825597-79829282	NC_000017.10
16849982	-	79845711	79849462	20	NM_005782	chr17:79845711-79849462	NC_000017.10
16849992	-	79860777	79869340	28		chr17:79860777-79869340	NC_000017.10
16850009	-	79869815	79876058	21	NM_016538	chr17:79869815-79876058	NC_000017.10
16850021	-	79876145	79885588	23	NM_032711	chr17:79876145-79885588	NC_000017.10
16850025	-	79890267	79895161	17	NM_006907	chr17:79890267-79895161	NC_000017.10
16850041	-	79897521	79905109	17	NM_001145113	chr17:79897521-79905109	NC_000017.10
16850047	-	79910383	79919716	18	NM_178493	chr17:79910383-79919716	NC_000017.10
16850063	-	79976579	79980794	17	NM_144998	chr17:79976579-79980794	NC_000017.10
16850069	-	79993757	79995573	21	NM_016286	chr17:79993757-79995573	NC_000017.10
16850079	-	80005778	80009719	12	NM_002917	chr17:80005778-80009719	NC_000017.10
16850090	-	80015748	80023680	22	NM_022156	chr17:80015748-80023680	NC_000017.10
16850107	-	80036214	80056106	33	NM_004104	chr17:80036214-80056106	NC_000017.10
16850154	-	80059346	80170689	22	NM_198082	chr17:80059346-80170689	NC_000017.10
16850186	-	80172103	80175228	22		chr17:80172103-80175228	NC_000017.10
16850189	-	80200537	80231594	20		chr17:80200537-80231594	NC_000017.10
16850206	-	80247922	80250690	21		chr17:80247922-80250690	NC_000017.10
16850209	-	80272746	80275480	20	NM_006137	chr17:80272746-80275480	NC_000017.10
16850216	-	80278900	80291921	23	NM_003004	chr17:80278900-80291921	NC_000017.10
16850224	-	80311630	80315022	21		chr17:80311630-80315022	NC_000017.10
16850226	-	80338989	80340511	20		chr17:80338989-80340511	NC_000017.10
16850229	-	80340701	80341524	24		chr17:80340701-80341524	NC_000017.10
16850232	-	80347086	80376513	26	NR_033265	chr17:80347086-80376513	NC_000017.10
16850246	-	80400462	80408707	33	NM_001193653	chr17:80400462-80408707	NC_000017.10
16850264	-	80572438	80606411	25	NM_019613	chr17:80572438-80606411	NC_000017.10
16850278	-	80614943	80656598	11		chr17:80614943-80656598	NC_000017.10
16850286	-	80626109	80626183	10	NR_039751	chr17:80626109-80626183	NC_000017.10
16850288	-	80662013	80674131	21		chr17:80662013-80674131	NC_000017.10
16850294	-	80787310	80797931	23	NM_024702	chr17:80787310-80797931	NC_000017.10
16850302	-	80901667	81009686	20		chr17:80901667-81009686	NC_000017.10
16850316	-	81168296	81174267	22		chr17:81168296-81174267	NC_000017.10
16850319	+	236229	253572	25	NM_016632	chr17_ctg5_hap1:236229-253572	NC_000017.10_ctg5_hap1
16850322	+	391612	471507	25	NM_001103154	chr17_ctg5_hap1:391612-471507	NC_000017.10_ctg5_hap1
16850328	+	1188523	1189952	26	NR_026901	chr17_ctg5_hap1:1188523-1189952	NC_000017.10_ctg5_hap1
16850331	+	1211812	1213548	9	XR_132917	chr17_ctg5_hap1:1211812-1213548	NC_000017.10_ctg5_hap1
16850334	+	1408083	1409512	26	NR_026901	chr17_ctg5_hap1:1408083-1409512	NC_000017.10_ctg5_hap1
16850337	+	1524913	1574839	26	NR_033799	chr17_ctg5_hap1:1524913-1574839	NC_000017.10_ctg5_hap1
16850344	-	167792	167864	22		chr17_ctg5_hap1:167792-167864	NC_000017.10_ctg5_hap1
16850346	-	266183	380730	8	XM_003119451	chr17_ctg5_hap1:266183-380730	NC_000017.10_ctg5_hap1
16850360	-	544471	545900	26	NR_026901	chr17_ctg5_hap1:544471-545900	NC_000017.10_ctg5_hap1
16850363	-	592236	595386	26	NR_034172	chr17_ctg5_hap1:592236-595386	NC_000017.10_ctg5_hap1
16850366	-	790689	791133	25	NM_001007532	chr17_ctg5_hap1:790689-791133	NC_000017.10_ctg5_hap1
16850368	-	1320861	1323954	8		chr17_ctg5_hap1:1320861-1323954	NC_000017.10_ctg5_hap1
16850371	-	1433997	1513884	8		chr17_ctg5_hap1:1433997-1513884	NC_000017.10_ctg5_hap1
16850379	-	1675158	1677783	27		chr17_ctg5_hap1:1675158-1677783	NC_000017.10_ctg5_hap1
16850383	-	16158	67619	17	XM_002344452	chrU:16158-67619	chrU
16850390	-	44537	47211	20		chrU:44537-47211	chrU
16850394	+	33843	37580	10	XR_110817	chrU:33843-37580	chrU
16850400	+	81439	81539	10		chrU:81439-81539	chrU
16850402	+	116623	119738	10	NR_003682	chrU:116623-119738	chrU
16850406	-	136235	136317	8		chrU:136235-136317	chrU
16850410	-	152040	152122	7		chrU:152040-152122	chrU
16850412	-	164643	164725	7		chrU:164643-164725	chrU
16850414	-	165363	165438	12		chrU:165363-165438	chrU
16850416	+	11124	45164	23		chr18:11124-45164	NC_000018.9
16850426	+	48162	48272	25		chr18:48162-48272	NC_000018.9
16850428	+	109065	122219	8		chr18:109065-122219	NC_000018.9
16850434	+	137413	141924	21		chr18:137413-141924	NC_000018.9
16850437	+	158483	213739	26	NM_005151	chr18:158483-213739	NC_000018.9
16850455	+	314887	318033	18		chr18:314887-318033	NC_000018.9
16850458	+	558300	571069	16		chr18:558300-571069	NC_000018.9
16850461	+	580367	581524	21		chr18:580367-581524	NC_000018.9
16850464	+	596998	650334	25	NM_014410	chr18:596998-650334	NC_000018.9
16850477	+	657604	673578	21	NM_001071	chr18:657604-673578	NC_000018.9
16850487	+	904414	912173	23	NM_001099733	chr18:904414-912173	NC_000018.9
16850498	+	951160	1050261	23		chr18:951160-1050261	NC_000018.9
16850501	+	1963908	1972876	20		chr18:1963908-1972876	NC_000018.9
16850505	+	2167794	2170196	15		chr18:2167794-2170196	NC_000018.9
16850508	+	2350557	2371127	23		chr18:2350557-2371127	NC_000018.9
16850515	+	2555357	2555491	11		chr18:2555357-2555491	NC_000018.9
16850517	+	2571510	2616634	30	NM_006101	chr18:2571510-2616634	NC_000018.9
16850536	+	2621089	2621200	10		chr18:2621089-2621200	NC_000018.9
16850538	+	2636526	2637206	23		chr18:2636526-2637206	NC_000018.9
16850541	+	2655886	2805015	38	NM_015295	chr18:2655886-2805015	NC_000018.9
16850591	+	2774872	2774961	16		chr18:2774872-2774961	NC_000018.9
16850593	+	2778939	2779055	13		chr18:2778939-2779055	NC_000018.9
16850595	+	2847028	2914090	24	NM_032048	chr18:2847028-2914090	NC_000018.9
16850607	+	3093566	3093627	6		chr18:3093566-3093627	NC_000018.9
16850609	+	3247528	3256234	17		chr18:3247528-3256234	NC_000018.9
16850616	+	3261907	3278282	20		chr18:3261907-3278282	NC_000018.9
16850625	+	3411606	3459976	48	NM_170695	chr18:3411606-3459976	NC_000018.9
16850650	+	3466271	3478976	22		chr18:3466271-3478976	NC_000018.9
16850656	+	3594112	3598350	23	NR_024101	chr18:3594112-3598350	NC_000018.9
16850663	+	3603736	3608312	19		chr18:3603736-3608312	NC_000018.9
16850666	+	3811317	3811420	9		chr18:3811317-3811420	NC_000018.9
16850668	+	3878180	3897069	18	NR_038895	chr18:3878180-3897069	NC_000018.9
16850672	+	4264602	4296000	20	NR_036489	chr18:4264602-4296000	NC_000018.9
16850676	+	4470282	4485710	13		chr18:4470282-4485710	NC_000018.9
16850679	+	5209511	5214978	17		chr18:5209511-5214978	NC_000018.9
16850682	+	5232875	5246507	16	NR_015389	chr18:5232875-5246507	NC_000018.9
16850688	+	5579413	5579484	13		chr18:5579413-5579484	NC_000018.9
16850690	+	5747141	5795900	22	NR_038839	chr18:5747141-5795900	NC_000018.9
16850704	+	5840694	5840832	12	NR_039772	chr18:5840694-5840832	NC_000018.9
16850706	+	5847053	5851746	14		chr18:5847053-5851746	NC_000018.9
16850709	+	5880672	5890156	23		chr18:5880672-5890156	NC_000018.9
16850716	+	6454961	6455067	8		chr18:6454961-6455067	NC_000018.9
16850718	+	6511415	6590652	23	NM_001243517	chr18:6511415-6590652	NC_000018.9
16850724	+	6729821	6915715	23	NM_001010000	chr18:6729821-6915715	NC_000018.9
16850754	+	7231137	7232042	17	NM_001105581	chr18:7231137-7232042	NC_000018.9
16850756	+	7272467	7277412	20		chr18:7272467-7277412	NC_000018.9
16850759	+	7567314	8406859	24		chr18:7567314-8406859	NC_000018.9
16850793	+	7995568	7995782	12		chr18:7995568-7995782	NC_000018.9
16850795	+	8545638	8546003	18		chr18:8545638-8546003	NC_000018.9
16850797	+	8609443	8639380	21		chr18:8609443-8639380	NC_000018.9
16850806	+	8706513	8832776	22	NM_015210	chr18:8706513-8832776	NC_000018.9
16850841	+	8974493	8998420	27		chr18:8974493-8998420	NC_000018.9
16850849	+	9102628	9134343	22		chr18:9102628-9134343	NC_000018.9
16850865	+	9136751	9285983	16	NM_015208	chr18:9136751-9285983	NC_000018.9
16850892	+	9250108	9250209	8		chr18:9250108-9250209	NC_000018.9
16850894	+	9277977	9278077	11		chr18:9277977-9278077	NC_000018.9
16850896	+	9334765	9402418	21	NM_020648	chr18:9334765-9402418	NC_000018.9
16850904	+	9475007	9538112	21	NM_006788	chr18:9475007-9538112	NC_000018.9
16850920	+	9646153	9648542	21		chr18:9646153-9648542	NC_000018.9
16850923	+	9708228	9862553	19		chr18:9708228-9862553	NC_000018.9
16850933	+	9885723	9888377	22	NM_001098529	chr18:9885723-9888377	NC_000018.9
16850944	+	9913955	9960018	22		chr18:9913955-9960018	NC_000018.9
16850954	+	9923917	9924018	8		chr18:9923917-9924018	NC_000018.9
16850956	+	10017463	10020821	22		chr18:10017463-10020821	NC_000018.9
16850958	+	10454625	10488698	24	NM_153000	chr18:10454625-10488698	NC_000018.9
16850967	+	10525873	10552766	28		chr18:10525873-10552766	NC_000018.9
16850980	+	11185330	11186676	25		chr18:11185330-11186676	NC_000018.9
16850982	+	11487834	11506982	22		chr18:11487834-11506982	NC_000018.9
16850993	+	11491036	11491767	22		chr18:11491036-11491767	NC_000018.9
16850996	+	11609712	11610687	8		chr18:11609712-11610687	NC_000018.9
16850998	+	11689136	11885684	27		chr18:11689136-11885684	NC_000018.9
16851022	+	11851389	11854448	20	NM_020412	chr18:11851389-11854448	NC_000018.9
16851026	+	11981427	12030885	29	NM_014214	chr18:11981427-12030885	NC_000018.9
16851039	+	12073319	12075074	19		chr18:12073319-12075074	NC_000018.9
16851042	+	12093848	12129763	17		chr18:12093848-12129763	NC_000018.9
16851060	+	12098426	12098531	11		chr18:12098426-12098531	NC_000018.9
16851062	+	12209335	12224800	24	NR_049896	chr18:12209335-12224800	NC_000018.9
16851067	+	12254318	12277594	28	NM_001279	chr18:12254318-12277594	NC_000018.9
16851078	+	12288322	12291290	21		chr18:12288322-12291290	NC_000018.9
16851081	+	12308070	12326568	14		chr18:12308070-12326568	NC_000018.9
16851090	+	12400411	12400472	9		chr18:12400411-12400472	NC_000018.9
16851092	+	12407895	12432237	20	NM_001142405	chr18:12407895-12432237	NC_000018.9
16851101	+	12438422	12439075	20		chr18:12438422-12439075	NC_000018.9
16851104	+	12658205	12658712	19		chr18:12658205-12658712	NC_000018.9
16851108	+	12658738	12725739	27		chr18:12658738-12725739	NC_000018.9
16851117	+	12760716	12760817	5		chr18:12760716-12760817	NC_000018.9
16851119	+	12890077	12892246	22		chr18:12890077-12892246	NC_000018.9
16851121	+	12947983	12987535	32	NM_031216	chr18:12947983-12987535	NC_000018.9
16851134	+	12991361	13125052	42	NM_032142	chr18:12991361-13125052	NC_000018.9
16851191	+	13218786	13652753	27	NM_181481	chr18:13218786-13652753	NC_000018.9
16851206	+	13726660	13764557	29	NM_003799	chr18:13726660-13764557	NC_000018.9
16851226	+	13825543	13826861	21	NM_005913	chr18:13825543-13826861	NC_000018.9
16851230	+	14179096	14227049	8		chr18:14179096-14227049	NC_000018.9
16851247	+	14190699	14190805	16		chr18:14190699-14190805	NC_000018.9
16851249	+	14234721	14249475	10		chr18:14234721-14249475	NC_000018.9
16851254	+	14337422	14342523	9		chr18:14337422-14342523	NC_000018.9
16851259	+	14748239	14852737	11	NM_001145029	chr18:14748239-14852737	NC_000018.9
16851301	+	14759187	14759293	9		chr18:14759187-14759293	NC_000018.9
16851303	+	14830165	14830241	25	NR_036153	chr18:14830165-14830241	NC_000018.9
16851305	+	14918961	14931880	16		chr18:14918961-14931880	NC_000018.9
16851309	+	18822203	19102791	26	NM_001142966	chr18:18822203-19102791	NC_000018.9
16851344	+	19192260	19210208	27	NM_006938	chr18:19192260-19210208	NC_000018.9
16851349	+	19263471	19263558	9	NR_031565	chr18:19263471-19263558	NC_000018.9
16851351	+	19304080	19304190	9		chr18:19304080-19304190	NC_000018.9
16851353	+	19321281	19450918	35	NM_020774	chr18:19321281-19450918	NC_000018.9
16851376	+	19397585	19397789	14		chr18:19397585-19397789	NC_000018.9
16851380	+	19495223	19496693	19		chr18:19495223-19496693	NC_000018.9
16851383	+	19749404	19782491	26	NM_005257	chr18:19749404-19782491	NC_000018.9
16851393	+	19840539	19840640	12		chr18:19840539-19840640	NC_000018.9
16851395	+	20227545	20227651	11		chr18:20227545-20227651	NC_000018.9
16851397	+	20513290	20606449	41	NM_002894	chr18:20513290-20606449	NC_000018.9
16851422	+	20604559	20604666	13		chr18:20604559-20604666	NC_000018.9
16851424	+	20685925	20686303	19		chr18:20685925-20686303	NC_000018.9
16851427	+	20714528	20840434	25	NM_138375	chr18:20714528-20840434	NC_000018.9
16851443	+	21032787	21063104	25	NM_003831	chr18:21032787-21063104	NC_000018.9
16851461	+	21083462	21111771	36	NM_013326	chr18:21083462-21111771	NC_000018.9
16851486	+	21269562	21535030	69		chr18:21269562-21535030	NC_000018.9
16851565	+	21572737	21715574	36	NM_001135993	chr18:21572737-21715574	NC_000018.9
16851586	+	21718942	21741564	22	NM_012189	chr18:21718942-21741564	NC_000018.9
16851597	+	21798264	21798368	8		chr18:21798264-21798368	NC_000018.9
16851599	+	21901650	21901699	10	NR_031724	chr18:21901650-21901699	NC_000018.9
16851601	+	21978415	21982646	22		chr18:21978415-21982646	NC_000018.9
16851604	+	22006580	22033499	26	NM_018439	chr18:22006580-22033499	NC_000018.9
16851616	+	22009469	22009573	10		chr18:22009469-22009573	NC_000018.9
16851618	+	22040593	22059921	25	NM_021624	chr18:22040593-22059921	NC_000018.9
16851625	+	22069210	22070990	16		chr18:22069210-22070990	NC_000018.9
16851627	+	22080015	22081308	12		chr18:22080015-22081308	NC_000018.9
16851630	+	22208146	22242162	19	NR_040033	chr18:22208146-22242162	NC_000018.9
16851634	+	22515987	22520458	17		chr18:22515987-22520458	NC_000018.9
16851637	+	23713816	23773319	17		chr18:23713816-23773319	NC_000018.9
16851648	+	23806409	23971649	28		chr18:23806409-23971649	NC_000018.9
16851669	+	24002959	24018001	20		chr18:24002959-24018001	NC_000018.9
16851677	+	24386465	24402547	23		chr18:24386465-24402547	NC_000018.9
16851680	+	24445272	24515910	18		chr18:24445272-24515910	NC_000018.9
16851688	+	25534483	25543651	17		chr18:25534483-25543651	NC_000018.9
16851692	+	26582871	26584888	12		chr18:26582871-26584888	NC_000018.9
16851695	+	26628584	26628683	14		chr18:26628584-26628683	NC_000018.9
16851697	+	27063293	27063388	8		chr18:27063293-27063388	NC_000018.9
16851699	+	27227189	27229540	18		chr18:27227189-27229540	NC_000018.9
16851702	+	27878876	27878926	6	NR_031684	chr18:27878876-27878926	NC_000018.9
16851704	+	28564072	28564181	9		chr18:28564072-28564181	NC_000018.9
16851706	+	28652470	28652573	12		chr18:28652470-28652573	NC_000018.9
16851708	+	28898052	28937394	30	NM_001942	chr18:28898052-28937394	NC_000018.9
16851727	+	28956740	28993880	25	NM_177986	chr18:28956740-28993880	NC_000018.9
16851747	+	28962280	28962393	9		chr18:28962280-28962393	NC_000018.9
16851749	+	29027732	29058665	30	NM_001944	chr18:29027732-29058665	NC_000018.9
16851768	+	29078027	29128814	29	NM_001943	chr18:29078027-29128814	NC_000018.9
16851786	+	29171689	29178987	29	NM_000371	chr18:29171689-29178987	NC_000018.9
16851795	+	29265049	29266701	23		chr18:29265049-29266701	NC_000018.9
16851797	+	29298856	29299171	18		chr18:29298856-29299171	NC_000018.9
16851799	+	29517496	29517602	8		chr18:29517496-29517602	NC_000018.9
16851801	+	29598335	29653176	27		chr18:29598335-29653176	NC_000018.9
16851810	+	29671818	29711524	14		chr18:29671818-29711524	NC_000018.9
16851822	+	29674467	29674569	8		chr18:29674467-29674569	NC_000018.9
16851824	+	29769987	29800367	22		chr18:29769987-29800367	NC_000018.9
16851840	+	29992145	29993199	20	NR_002944	chr18:29992145-29993199	NC_000018.9
16851843	+	30091626	30094597	12	NR_003558	chr18:30091626-30094597	NC_000018.9
16851845	+	30106105	30106185	7		chr18:30106105-30106185	NC_000018.9
16851847	+	30349758	30354376	26		chr18:30349758-30354376	NC_000018.9
16851852	+	31158541	31327399	21	NM_030632	chr18:31158541-31327399	NC_000018.9
16851866	+	32073254	32471808	26		chr18:32073254-32471808	NC_000018.9
16851900	+	32556892	32725381	18		chr18:32556892-32725381	NC_000018.9
16851914	+	32820994	32839191	25	NM_032347	chr18:32820994-32839191	NC_000018.9
16851926	+	32870236	32890730	22	NR_024565	chr18:32870236-32890730	NC_000018.9
16851930	+	32902395	32906945	19		chr18:32902395-32906945	NC_000018.9
16851933	+	33161003	33291798	18	NM_020474	chr18:33161003-33291798	NC_000018.9
16851950	+	33171701	33171770	8	NR_039771	chr18:33171701-33171770	NC_000018.9
16851952	+	33503683	33509979	11		chr18:33503683-33509979	NC_000018.9
16851955	+	33552046	33559250	22	NM_001201475	chr18:33552046-33559250	NC_000018.9
16851964	+	33709407	33757909	31	NM_001242875	chr18:33709407-33757909	NC_000018.9
16852008	+	33767480	33852120	25	NM_017947	chr18:33767480-33852120	NC_000018.9
16852025	+	33877702	34360018	23	NM_025135	chr18:33877702-34360018	NC_000018.9
16852052	+	34409069	34811481	19	NM_020776	chr18:34409069-34811481	NC_000018.9
16852069	+	34811501	34812135	14		chr18:34811501-34812135	NC_000018.9
16852071	+	35193195	35196435	19	XR_109475	chr18:35193195-35196435	NC_000018.9
16852074	+	35237098	35237178	16	NR_036202	chr18:35237098-35237178	NC_000018.9
16852076	+	35461781	35462430	14		chr18:35461781-35462430	NC_000018.9
16852079	+	36613971	36614074	13		chr18:36613971-36614074	NC_000018.9
16852081	+	36894251	36907091	15		chr18:36894251-36907091	NC_000018.9
16852084	+	37235582	37245528	23		chr18:37235582-37245528	NC_000018.9
16852091	+	37646250	37679196	19		chr18:37646250-37679196	NC_000018.9
16852096	+	38052785	38052846	10		chr18:38052785-38052846	NC_000018.9
16852098	+	39535171	39667794	19		chr18:39535171-39667794	NC_000018.9
16852125	+	39850554	39850680	16		chr18:39850554-39850680	NC_000018.9
16852127	+	41651548	41651666	8		chr18:41651548-41651666	NC_000018.9
16852129	+	42235955	42238832	18		chr18:42235955-42238832	NC_000018.9
16852132	+	42260138	42648475	30	NM_015559	chr18:42260138-42648475	NC_000018.9
16852145	+	42792947	43263072	22		chr18:42792947-43263072	NC_000018.9
16852174	+	43063325	43073394	18		chr18:43063325-43073394	NC_000018.9
16852179	+	43304092	43332485	22		chr18:43304092-43332485	NC_000018.9
16852196	+	43405545	43422521	18	NM_213602	chr18:43405545-43422521	NC_000018.9
16852206	+	43684298	43708299	30		chr18:43684298-43708299	NC_000018.9
16852218	+	43753988	43847200	27	NM_145055	chr18:43753988-43847200	NC_000018.9
16852226	+	43914187	44040783	22	NM_152470	chr18:43914187-44040783	NC_000018.9
16852237	+	44337249	44340578	17		chr18:44337249-44340578	NC_000018.9
16852241	+	44497513	44628614	40	NM_031303	chr18:44497513-44628614	NC_000018.9
